round,train_acc,train_loss,test_acc,test_loss,dmcfe_fedavg_max_error,dmcfe_fedavg_mean_error,dmcfe_fedrep_max_error,dmcfe_fedrep_mean_error,dropout_rate,online_clients,online_client_ids,recovery_threshold,coded_communication_rounds,secagg_baseline_rounds,recovery_error,dmcfe_weight_signatures_verified,run_id,method,seed,config_hash,matrix_id,backend,backend_secure,participation_rate,protocol_dropout_rate,coordinates,chunks,chunk_size,scale,clip_bound,clipped_fraction,encode_seconds,aggregate_seconds,total_aggregation_seconds,serialized_upload_bytes,serialized_key_bytes,recovery_bytes,peak_memory_bytes
10,0.19680851063829788,2.4708421145672155,0.19549586216252882,2.4697297090343766,,,,,,3,"841,956,544",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
11,0.2011870783601453,2.369363976231879,0.1987518654185321,2.365551386166344,,,,,,3,"25,464,372",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
12,0.26474117799688635,2.147064561969065,0.2621082621082621,2.1437237768312314,,,,,,3,"518,871,797",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
13,0.27544434353918007,2.146722537400865,0.27350427350427353,2.145187329678498,,,,,,3,"945,452,304",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
14,0.3229112610275039,2.132366166777968,0.3224799891466558,2.130680321109689,,,,,,3,"172,278,486",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
15,0.28053645563051377,2.254024266392427,0.2771672771672772,2.2510021085911864,,,,,,3,"825,374,488",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
16,0.3209003632589517,2.0208341241221124,0.3194953194953195,2.017991886865339,,,,,,3,"221,988,882",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
17,0.29694797612869744,2.08945797285439,0.29480396147062815,2.0853443904202593,,,,,,3,"786,499,930",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
18,0.3497826933056565,1.9940270040397086,0.34500067833401166,1.9917969935521014,,,,,,3,"246,751,75",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
19,0.34501491956408925,1.9241781148688213,0.3440510107176774,1.9210416224498714,,,,,,3,"800,773,23",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
20,0.36612934613388687,1.8527322331938878,0.3649436982770316,1.850515459074082,,,,,,3,"890,694,798",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
21,0.44938700051894137,1.7021658633888044,0.4500067833401167,1.7043419528239334,,,,,,3,"492,383,856",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
22,0.4503600155682408,1.6805236243837198,0.4490571157237824,1.6836467250089184,,,,,,3,"866,191,732",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
23,0.45233847950181627,1.7221153603914094,0.455026455026455,1.7242061260883224,,,,,,3,"519,837,208",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
24,0.4767935910742086,1.6313371417578324,0.47917514584181253,1.6320934954965072,,,,,,3,"131,354,982",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
25,0.4059743124026985,1.9314218020130827,0.3995387328720662,1.932489992521353,,,,,,3,"688,49,288",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
26,0.44312727036844834,1.6748418726238337,0.4358974358974359,1.6787645156226654,,,,,,3,"769,824,107",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
27,0.4423812921639855,1.7388667065572228,0.4380681047347714,1.7407170990529355,,,,,,3,"754,768,23",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
28,0.4505384016606124,1.7283499053236953,0.4481074481074481,1.7320797078307906,,,,,,3,"63,312,392",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
29,0.4724961079398028,1.5751990540666996,0.4713064713064713,1.5745553597344182,,,,,,3,"795,973,794",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
30,0.48357226258432795,1.5451497673537316,0.4795821462488129,1.5441566023706383,,,,,,3,"923,921,516",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
31,0.49111312921639855,1.5352075833591037,0.48894315560982227,1.5340634527142913,,,,,,3,"975,558,222",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
32,0.4988648157758173,1.4906030949502105,0.4978971645638312,1.4894184296648572,,,,,,3,"632,687,833",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
33,0.50270822522055,1.467008105099215,0.501017501017501,1.468253831771423,,,,,,3,"286,402,253",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
34,0.5286390762843799,1.3259480095336382,0.5291005291005291,1.3263520083679723,,,,,,3,"430,972,395",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
35,0.5236929164504411,1.3370042951460919,0.5210961877628544,1.34024898519608,,,,,,3,"832,617,638",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
36,0.5126329787234043,1.437626699039364,0.5103785103785103,1.4414581060756346,,,,,,3,"329,898,928",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
37,0.5334717176959004,1.3983729241853167,0.5315425315425315,1.4004124440267687,,,,,,3,"982,697,11",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
38,0.5429748313440581,1.3598550368511304,0.5400895400895401,1.3613086550192575,,,,,,3,"635,215,10",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
39,0.5910255578619616,1.1999153617030645,0.5871659204992539,1.2042617316026278,,,,,,3,"173,201,929",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
40,0.6400330825116762,1.1208724968629031,0.6347849681183014,1.1256984389080074,,,,,,3,"204,71,594",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
41,0.6327516865594188,1.1304597725380363,0.628272961606295,1.1354046070753996,,,,,,3,"219,522,833",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
42,0.6447035547483134,1.099108964273639,0.6388549721883056,1.1033274663300563,,,,,,3,"521,737,740",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
43,0.6336760508562532,1.101449946358699,0.6275946275946276,1.1049622507126238,,,,,,3,"858,986,183",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
44,0.606723533990659,1.1446011878059832,0.6027676027676028,1.1468500770421626,,,,,,3,"118,19,41",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
45,0.5989718474312403,1.180587439154384,0.6000542667209334,1.1772382099927385,,,,,,3,"726,243,342",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
46,0.5820576024909185,1.21637491774661,0.5807895807895808,1.2161391534681059,,,,,,3,"576,629,557",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
47,0.581733264141152,1.2210055747041868,0.5791615791615792,1.2199782634547531,,,,,,3,"530,926,586",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
48,0.601663855734302,1.1115017157747533,0.6018179351512685,1.107688685738797,,,,,,3,"847,474,853",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
49,0.5909444732745199,1.1289053587057687,0.592999592999593,1.1259744922617656,,,,,,3,"318,794,718",,,,,,fedrep_seed2_50r,FedRep,2,bfc0d760760da4e645232d650d3b80c981a29b2bdafb94bc7d0933b9d6f6788b,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
