round,train_acc,train_loss,test_acc,test_loss,dmcfe_fedavg_max_error,dmcfe_fedavg_mean_error,dmcfe_fedrep_max_error,dmcfe_fedrep_mean_error,dropout_rate,online_clients,online_client_ids,recovery_threshold,coded_communication_rounds,secagg_baseline_rounds,recovery_error,dmcfe_weight_signatures_verified,run_id,method,seed,config_hash,matrix_id,backend,backend_secure,participation_rate,protocol_dropout_rate,coordinates,chunks,chunk_size,scale,clip_bound,clipped_fraction,encode_seconds,aggregate_seconds,total_aggregation_seconds,serialized_upload_bytes,serialized_key_bytes,recovery_bytes,peak_memory_bytes
10,0.1674883238194084,2.443616902638049,0.16659883326549993,2.4346045057474783,,,3.0215533952864394e-05,6.2726051629677756e-06,,3,"841,956,544",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.0380358999999828,0.010260799999969095,0.06519620000000259,,,,
11,0.19364621172807472,2.2847113967516344,0.1942748609415276,2.2763488774425147,,,3.009273981054622e-05,6.03598243283553e-06,,3,"25,464,372",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03679170000000909,0.008719399999989719,0.062165600000014365,,,,
12,0.22463674104826153,2.104749321420028,0.22602089268755934,2.096638070578505,,,3.037107435156064e-05,7.214317231140038e-06,,3,"518,871,797",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.037959399999976995,0.010845100000011598,0.06549499999999853,,,,
13,0.2175337311883757,2.140755502051273,0.21828788495455162,2.131531268796853,,,3.0197135426781398e-05,6.575933336147561e-06,,3,"945,452,304",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03463399999995431,0.009213999999929001,0.06088570000000004,,,,
14,0.2416969382459782,2.1855095666884745,0.24135124135124136,2.1761580609419813,,,3.0204895933261863e-05,8.198933779215626e-06,,3,"172,278,486",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03872549999999819,0.011755699999980607,0.06687330000002589,,,,
15,0.2991696938245978,2.015349053031909,0.30362230362230364,2.005009466513056,,,3.0173322833750547e-05,7.128075346263896e-06,,3,"825,374,488",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03640119999997182,0.008955399999990732,0.061811300000016445,,,,
16,0.3399228074727556,1.9731276462646143,0.3422873422873423,1.9650036161878381,,,3.0382493034351702e-05,7.847880464666207e-06,,3,"221,988,882",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.036667099999988295,0.008598099999971964,0.06282959999998639,,,,
17,0.36664828749351325,1.8219810162349437,0.3680640347307014,1.8132824566648862,,,3.0407009439335932e-05,8.728910857360027e-06,,3,"786,499,930",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03505689999991546,0.008758999999884054,0.06119460000002164,,,,
18,0.43482420861442656,1.6962533094654786,0.43521910188576857,1.689323029817983,,,3.0167831019276665e-05,6.3381099000625376e-06,,3,"246,751,75",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03591690000007475,0.009271099999978105,0.06093399999997473,,,,
19,0.4037363777893098,1.6652132575395262,0.4022520689187356,1.661726445543186,,,3.0225812224671245e-05,5.59332680875391e-06,,3,"800,773,23",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03688490000007505,0.010427399999969111,0.06470690000003287,,,,
20,0.3800921120913337,1.716129329562712,0.3798670465337132,1.7094709410148874,,,3.042916586885902e-05,1.1077568943635896e-05,,3,"890,694,798",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03586649999999736,0.009509899999898153,0.06327349999997978,,,,
21,0.3200408666320706,1.7263040000023695,0.32519332519332517,1.723262683411608,,,3.0424518802438867e-05,1.1531100207659284e-05,,3,"492,383,856",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.038078100000007,0.00979770000009239,0.06739700000002813,,,,
22,0.3120297093928386,1.7786066997881271,0.31610364943698277,1.7758647644282193,,,3.0233963009189163e-05,5.926774023614715e-06,,3,"866,191,732",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.035740400000008776,0.00835359999996399,0.06049129999996694,,,,
23,0.3298358847950182,1.7689350597745972,0.33496133496133496,1.7655894873313036,,,3.0281317263546547e-05,5.84495524133276e-06,,3,"519,837,208",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03907959999992272,0.010727400000064335,0.06561859999999342,,,,
24,0.34527439024390244,1.774835104120973,0.34595034595034596,1.7729327091612372,,,3.0297389101036152e-05,6.877624004890667e-06,,3,"131,354,982",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03370849999998882,0.007708700000080171,0.057045300000027055,,,,
25,0.37092955371043074,1.704124783944857,0.3714557047890381,1.7036860736276236,,,3.0358474868447038e-05,9.49175991166182e-06,,3,"688,49,288",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.035138800000027004,0.00949310000009973,0.06252210000002378,,,,
26,0.37365399584846914,1.5584819238654535,0.37579704246370915,1.5590679361557616,,,3.042841507565408e-05,7.162221995229589e-06,,3,"769,824,107",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03819889999999759,0.010496500000101605,0.0852706000000012,,,,
27,0.34806370005189413,1.6884886693896672,0.3509700176366843,1.688392764475764,,,3.0337341540441834e-05,7.353729983468154e-06,,3,"754,768,23",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.036075400000015634,0.00882059999997864,0.061941600000011476,,,,
28,0.364783341982356,1.6687238214430447,0.3688780355447022,1.6689271748894907,,,3.0350523226172017e-05,5.540548138840188e-06,,3,"63,312,392",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03715399999998681,0.009936500000094384,0.06532509999999547,,,,
29,0.3688862221069019,1.6374871697497282,0.37132003798670465,1.6374378925662563,,,3.0155359180989095e-05,5.906642532305404e-06,,3,"795,973,794",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.033670700000072884,0.011802899999906913,0.06371539999997822,,,,
30,0.3625454073689673,1.7291250739061579,0.3664360331026998,1.7314907995237876,,,3.0256920955448502e-05,8.282627801526283e-06,,3,"923,921,516",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.038728600000069946,0.010688500000071599,0.0658050999999773,,,,
31,0.35406395952257397,1.8125029825152812,0.3588386921720255,1.8118777699874946,,,2.963741014643413e-05,4.859506096353153e-06,,3,"975,558,222",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.035536300000046595,0.010608700000034332,0.06291470000002164,,,,
32,0.3576641152049818,1.719961041084731,0.36128069461402795,1.720227661944295,,,3.0016202280031784e-05,5.674536776043549e-06,,3,"632,687,833",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03788190000005898,0.010458899999946425,0.06674279999998589,,,,
33,0.3788758432797094,1.6753117294072264,0.3797313797313797,1.6780274401647297,,,3.0289637867497046e-05,6.779828856439552e-06,,3,"286,402,253",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03740509999988717,0.008975100000043312,0.06325889999993706,,,,
34,0.40926634665282824,1.552951633703529,0.4109347442680776,1.55680721289948,,,3.04529349947224e-05,8.855799792428807e-06,,3,"430,972,395",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.035175099999946724,0.00948849999997492,0.06293270000003304,,,,
35,0.4308510638297872,1.489402475275475,0.4337267670601004,1.4927526864554215,,,3.0220545013435185e-05,5.479206973421989e-06,,3,"832,617,638",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03360440000017206,0.011040200000024925,0.06155090000004293,,,,
36,0.5001946030098599,1.3674709443713469,0.5029168362501696,1.370219721626132,,,3.0294500498308073e-05,4.674282510337554e-06,,3,"329,898,928",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.036533500000132335,0.009840399999916372,0.06348969999999099,,,,
37,0.5359853399065906,1.3265216793990753,0.5315425315425315,1.3303021939639756,,,3.0188216962887112e-05,5.956672085012165e-06,,3,"982,697,11",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03607270000009066,0.010414699999842014,0.0633968999999297,,,,
38,0.55108329008822,1.272867404778884,0.5483652150318817,1.2764650915618723,,,3.0253115139759272e-05,7.237741458736074e-06,,3,"635,215,10",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03834999999992306,0.009082600000056118,0.06570019999992383,,,,
39,0.5401693046185781,1.2890522857287983,0.5388685388685389,1.2943284029853226,,,3.0285688258972268e-05,9.002543345737602e-06,,3,"173,201,929",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03464759999985745,0.011105899999961366,0.06270499999993717,,,,
40,0.537509730150493,1.2534467578923232,0.5419888753222086,1.2559631972938132,,,3.012129753010302e-05,5.884717868311849e-06,,3,"204,71,594",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.035470499999860294,0.009166000000163876,0.06121270000005552,,,,
41,0.524390243902439,1.2933586862974173,0.5286935286935287,1.295637861983525,,,3.0137345868539304e-05,4.363917710216215e-06,,3,"219,522,833",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03677420000008169,0.009087099999874226,0.06151009999996404,,,,
42,0.5728788271925273,1.1841795822913863,0.5742775742775743,1.1832743341136964,,,3.0334008522658502e-05,6.772866951386363e-06,,3,"521,737,740",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03608599999984108,0.009432499999888933,0.06272670000009839,,,,
43,0.5718571613907628,1.1813290470811721,0.575634242300909,1.179690472700424,,,3.000473356749638e-05,5.271417426122592e-06,,3,"858,986,183",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.036582599999974263,0.009282299999995303,0.06407030000002578,,,,
44,0.5474993513233005,1.2202716423206008,0.5528422195088861,1.218123546804988,,,2.9648863181302502e-05,5.875202845098841e-06,,3,"118,19,41",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03953589999991891,0.010847199999943768,0.0659146000000419,,,,
45,0.5435099896211728,1.2424722834843003,0.5497218830552164,1.2383725768647518,,,3.01118028194954e-05,7.596173288677978e-06,,3,"726,243,342",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03373740000029102,0.0095069000001331,0.06025180000006003,,,,
46,0.5638135703165542,1.2020887147393817,0.5718355718355719,1.194890095499817,,,3.0031945142481122e-05,5.678635482459632e-06,,3,"576,629,557",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03759489999993093,0.009434699999928853,0.06543759999999565,,,,
47,0.5691327192527245,1.1957853829182665,0.577940577940578,1.1879359409773371,,,3.0465360920308e-05,6.0408994507433345e-06,,3,"530,926,586",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03571099999987837,0.010190199999897231,0.061054299999909745,,,,
48,0.5809548521017125,1.1191201052591873,0.5894722561389228,1.1096625803874423,,,3.0323499506163714e-05,7.603027717406045e-06,,3,"847,474,853",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03591390000008232,0.010814200000027085,0.06277569999997468,,,,
49,0.5766573689673067,1.1157281013560796,0.5836385836385837,1.1058411537563133,,,3.0173576222016253e-05,5.191599916056391e-06,,3,"318,794,718",,,,,3,fedrep_reference_seed0_50r,FedRep+FixedPointReference,0,b08bc3159ed8754f0c60dcb0c451c9fa770dfac86d29a42bab85d65d31cdf381,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03373210000006566,0.009422100000051614,0.059499599999981,,,,
