round,train_acc,train_loss,test_acc,test_loss,dmcfe_fedavg_max_error,dmcfe_fedavg_mean_error,dmcfe_fedrep_max_error,dmcfe_fedrep_mean_error,dropout_rate,online_clients,online_client_ids,recovery_threshold,coded_communication_rounds,secagg_baseline_rounds,recovery_error,dmcfe_weight_signatures_verified,run_id,method,seed,config_hash,matrix_id,backend,backend_secure,participation_rate,protocol_dropout_rate,coordinates,chunks,chunk_size,scale,clip_bound,clipped_fraction,encode_seconds,aggregate_seconds,total_aggregation_seconds,serialized_upload_bytes,serialized_key_bytes,recovery_bytes,peak_memory_bytes
14,0.22818824597820447,3.614839120079817,0.22086555419888754,3.6113798912152286,,,,,,3,"172,278,486",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
15,0.3553937467566165,2.03532734633088,0.35558268891602224,2.0321175826286635,,,,,,3,"825,374,488",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
16,0.32463025428126624,2.172829518248213,0.3285849952516619,2.1580588865254224,,,,,,3,"221,988,882",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
17,0.2910450181629476,2.5546399903239743,0.29032695699362365,2.5528740918783352,,,,,,3,"786,499,930",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
18,0.5520400882200311,1.4374187031765524,0.5529778863112197,1.4303177177689725,,,,,,3,"246,751,75",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
19,0.6134535547483134,1.3291183847210988,0.6110432777099444,1.3223314748978663,,,,,,3,"800,773,23",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
20,0.18887843798650752,3.7824937059037547,0.18884818884818885,3.8264557337234013,,,,,,3,"890,694,798",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
21,0.2309289050337312,2.991376567541609,0.22900556233889569,2.9832406017166386,,,,,,3,"492,383,856",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
22,0.29109366891541255,2.214405839639538,0.2876136209469543,2.207099865122077,,,,,,3,"866,191,732",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
23,0.44487869745718733,1.691848971860164,0.4437661104327771,1.6835208165014837,,,,,,3,"519,837,208",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
24,0.4158828489880643,1.6553355448609632,0.41948175281508615,1.6372512943245163,,,,,,3,"131,354,982",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
25,0.18359172288531395,4.286460961126582,0.18491385158051823,4.285754632402956,,,,,,3,"688,49,288",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
26,0.3038563829787234,1.8252122350419269,0.3024013024013024,1.8274445760376794,,,,,,3,"769,824,107",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
27,0.36136157239231964,1.9748089286958728,0.3623660290326957,1.966739022487965,,,,,,3,"754,768,23",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
28,0.4812045926310327,1.5433998269221723,0.48161714828381497,1.5317265887475537,,,,,,3,"63,312,392",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
29,0.5263849247535028,1.3999072658753966,0.5210961877628544,1.3978939516189466,,,,,,3,"795,973,794",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
30,0.19692202906071615,3.9886700232299757,0.19766653099986434,3.9813159897297083,,,,,,3,"923,921,516",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
31,0.5802575246497146,1.2604588135910733,0.582281915615249,1.2568250182993193,,,,,,3,"975,558,222",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
32,0.36053450960041517,1.583128100719821,0.36426536426536427,1.5884795761504833,,,,,,3,"632,687,833",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
33,0.4024390243902439,1.928754263771601,0.4052367385700719,1.9148908549581174,,,,,,3,"286,402,253",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
34,0.33084133367929425,3.0163453025581504,0.32722832722832723,3.0191313422019754,,,,,,3,"430,972,395",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
35,0.563651401141671,1.3360062447372465,0.5627458960792294,1.320206162542978,,,,,,3,"832,617,638",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
36,0.5576673585884795,1.253562232137837,0.5547415547415547,1.2492988105045844,,,,,,3,"329,898,928",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
37,0.506162428645563,1.4404966826232608,0.512006512006512,1.421329967406897,,,,,,3,"982,697,11",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
38,0.4521925272444214,1.5925625486938215,0.44959978293311625,1.5864171076839666,,,,,,3,"635,215,10",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
39,0.4890373637778931,1.4624844987072756,0.4919278252611586,1.4466500158581856,,,,,,3,"173,201,929",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
40,0.48483718214841726,1.4820937345142169,0.48121014787681454,1.477793676120093,,,,,,3,"204,71,594",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
41,0.7141281785158277,0.870930991493516,0.7140143806810474,0.8601893048767493,,,,,,3,"219,522,833",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
42,0.7349831344058121,0.7888196730004149,0.7382987382987383,0.7731459763022458,,,,,,3,"521,737,740",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
43,0.7484107420861442,0.7609403286013191,0.7503730837064171,0.7470514387361834,,,,,,3,"858,986,183",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
44,0.7301018422418267,0.776181839831863,0.733007733007733,0.7619868744130085,,,,,,3,"118,19,41",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
45,0.7528379605604567,0.8404583803426496,0.7578347578347578,0.8202606057405634,,,,,,3,"726,243,342",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
46,0.6895919823559937,0.8642207986115217,0.6921720255053588,0.846655368285477,,,,,,3,"576,629,557",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
47,0.619145692786715,1.1132027614617193,0.6210826210826211,1.0886942514474702,,,,,,3,"530,926,586",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
48,0.5867118578100675,1.3140016588887147,0.5921855921855922,1.2892274524288505,,,,,,3,"847,474,853",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
49,0.5878470420342501,1.211092192256041,0.5943562610229277,1.1841010593045973,,,,,,3,"318,794,718",,,,,,fedavg_seed2_50r,FedAvg,2,5f88657edcac7b0e9a53a0a3b541085b9a0e921d0e96a804dc807cbe13c58e79,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
