round,train_acc,train_loss,test_acc,test_loss,dmcfe_fedavg_max_error,dmcfe_fedavg_mean_error,dmcfe_fedrep_max_error,dmcfe_fedrep_mean_error,dropout_rate,online_clients,online_client_ids,recovery_threshold,coded_communication_rounds,secagg_baseline_rounds,recovery_error,dmcfe_weight_signatures_verified,run_id,method,seed,config_hash,matrix_id,backend,backend_secure,participation_rate,protocol_dropout_rate,coordinates,chunks,chunk_size,scale,clip_bound,clipped_fraction,encode_seconds,aggregate_seconds,total_aggregation_seconds,serialized_upload_bytes,serialized_key_bytes,recovery_bytes,peak_memory_bytes
16,0.321062532433835,2.016186490795477,0.32315832315832316,2.0151405962134015,,,3.0259969969128454e-05,6.941532320187321e-06,,3,"221,988,882",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.0374802000001182,0.010049600000002101,0.06408309999994799,,,,
17,0.3611021017125065,1.8526623220144562,0.36602903269569936,1.8515158947546788,,,3.0106216680580453e-05,8.086312678054554e-06,,3,"786,499,930",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03382260000006454,0.008201299999939238,0.05842440000003535,,,,
18,0.3981415412558381,1.751225828951847,0.4015737349070682,1.7514717880378157,,,3.0210960124220167e-05,5.921394810509349e-06,,3,"246,751,75",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03515780000003588,0.009628800000086812,0.06085849999999482,,,,
19,0.3963090295796575,1.7806894728379856,0.39614706281372947,1.7839524760788341,,,3.0060345306992534e-05,4.858439181123074e-06,,3,"800,773,23",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03413260000002083,0.008617199999946479,0.059575999999992746,,,,
20,0.3849734042553192,1.8728267363476152,0.38610771944105277,1.8741392368434446,,,3.0398291631570868e-05,9.962897494561343e-06,,3,"890,694,798",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.035728099999914775,0.008673099999953138,0.061631099999999606,,,,
21,0.34099312402698495,1.791128359210507,0.3458146791480125,1.7887552208550808,,,3.0361446594056457e-05,1.1227477071147375e-05,,3,"492,383,856",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03709890000004634,0.008265400000027512,0.062154899999995905,,,,
22,0.3512746497145823,1.7852417909852738,0.35734635734635734,1.7832099817365483,,,3.024118760710254e-05,5.728223843237323e-06,,3,"866,191,732",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.038685400000019854,0.009523599999909038,0.06592449999999417,,,,
23,0.3641508822003114,1.8064351547768578,0.367657034323701,1.8053587745781179,,,3.014334320726961e-05,5.556461062747704e-06,,3,"519,837,208",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03345649999999978,0.00840130000000272,0.06034800000003315,,,,
24,0.3769298131811105,1.8060707694640992,0.3808167141500475,1.8076580958484965,,,3.0204676566462892e-05,6.818180044597029e-06,,3,"131,354,982",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.034724199999971006,0.009823700000026747,0.06165260000000217,,,,
25,0.3945900363258952,1.8026882415356529,0.3903133903133903,1.8060621680146987,,,3.0330688094914858e-05,9.34434629945669e-06,,3,"688,49,288",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03652929999998378,0.009661099999959788,0.0636963000000037,,,,
26,0.3879573170731707,1.805665478001279,0.38583638583638585,1.8116004484585722,,,3.0225846080147488e-05,7.206882091358797e-06,,3,"769,824,107",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03676980000000185,0.009657300000014857,0.06304289999997081,,,,
27,0.3854923456149455,1.9059303728938874,0.38190204856871524,1.9145612787896629,,,3.0250855039541177e-05,6.75896743683812e-06,,3,"754,768,23",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.07218049999994491,0.011681699999996908,0.10369910000002847,,,,
28,0.3880384016606124,1.849070931494145,0.3832587165920499,1.856236249718867,,,3.030185074171173e-05,5.561121729499376e-06,,3,"63,312,392",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03505999999993037,0.010463600000036877,0.062027700000044206,,,,
29,0.3968604047742605,1.7856177817377454,0.3908560575227242,1.7914636662249512,,,3.0219073717792826e-05,5.882616124700922e-06,,3,"795,973,794",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03592620000000579,0.009575200000199402,0.06444759999999405,,,,
30,0.40041190970420343,1.7984231903498602,0.3956043956043956,1.8064390540266086,,,3.0360972317301218e-05,8.501891525652138e-06,,3,"923,921,516",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03292020000003504,0.00887700000004088,0.05914500000000089,,,,
31,0.4039796315516347,1.8339109875799142,0.39940306606973275,1.844329135381803,,,3.0175544230676287e-05,4.93016068532386e-06,,3,"975,558,222",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03717910000005986,0.009270899999933135,0.06325200000003406,,,,
32,0.3945089517384536,1.8582875461345845,0.391670058336725,1.8696953229716493,,,3.032494402889694e-05,5.4141475249928924e-06,,3,"632,687,833",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03658030000008239,0.009838000000058855,0.06415559999999232,,,,
33,0.41636935651271406,1.777809300908794,0.4139194139194139,1.790719299985831,,,3.0406682868959424e-05,7.421813392605206e-06,,3,"286,402,253",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.038453200000162724,0.009444799999982934,0.06621540000003279,,,,
34,0.4503600155682408,1.6524372310543507,0.44634377967711303,1.6677338087697449,,,3.0451137939001147e-05,9.219058832563024e-06,,3,"430,972,395",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.037984800000003816,0.00796920000004775,0.06294800000000578,,,,
35,0.44998702646600935,1.6582088128673778,0.44580111246777915,1.6741189300324735,,,3.025789337698371e-05,5.331900583535599e-06,,3,"832,617,638",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03864249999980984,0.010531000000128188,0.06666440000003604,,,,
36,0.44885184224182667,1.6576462104894911,0.44281644281644283,1.6724934249571892,,,2.9995830522643195e-05,4.5413899528586155e-06,,3,"329,898,928",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.08400579999999991,0.009482599999842023,0.11214649999999438,,,,
37,0.4470193305656461,1.6587155221628418,0.4411884411884412,1.672768540795206,,,3.0051429459615433e-05,5.474338994470362e-06,,3,"982,697,11",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.0347082999999202,0.008792900000003101,0.061423699999977543,,,,
38,0.45864686040477426,1.6438383503641243,0.45407678741012075,1.6597747883548384,,,3.023588270613342e-05,6.969203769299623e-06,,3,"635,215,10",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03460270000005039,0.011060999999926935,0.06283589999998185,,,,
39,0.449468085106383,1.5859139275021332,0.4498711165377832,1.5989157523989053,,,3.039282108397047e-05,9.09231949391663e-06,,3,"173,201,929",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03543059999981324,0.010550100000159546,0.06280800000001818,,,,
40,0.46654449922158797,1.4498641995660702,0.4673721340388007,1.4593571680864834,,,3.012880205926371e-05,5.6633966343294375e-06,,3,"204,71,594",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03589260000001104,0.011055800000008276,0.06418229999997038,,,,
41,0.4628308251167618,1.4813398497146673,0.4656084656084656,1.4892204756356944,,,3.0112373543546557e-05,4.650110006155304e-06,,3,"219,522,833",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03452540000000681,0.009655899999984285,0.05957280000006904,,,,
42,0.46033341982355996,1.4875441439265578,0.4622167955501289,1.4980268701311208,,,3.0143333500937413e-05,6.757498096850586e-06,,3,"521,737,740",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.036615999999980886,0.010181000000102358,0.06592749999992975,,,,
43,0.4615983393876492,1.528583923368357,0.46316646316646315,1.5391177871526833,,,3.0080619526196657e-05,5.081595599855954e-06,,3,"858,986,183",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.040787099999874954,0.010035500000185493,0.06894939999995131,,,,
44,0.47380967825635706,1.520816188694152,0.47510514177180846,1.5312852504864334,,,3.0245674266056582e-05,5.922493200750397e-06,,3,"118,19,41",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.035629599999992934,0.009767099999862694,0.06270040000003974,,,,
45,0.4890373637778931,1.3173359468999908,0.48677248677248675,1.3168258396184815,,,3.023993534346424e-05,7.822510536804726e-06,,3,"726,243,342",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03262569999992593,0.009176900000056776,0.059846699999980046,,,,
46,0.5008919304618578,1.317188100597424,0.5027811694478361,1.3165942249219507,,,3.0395429995324865e-05,6.384332487501994e-06,,3,"576,629,557",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.038237199999912264,0.010009600000103092,0.06480450000003657,,,,
47,0.5129411001556824,1.3057660220351117,0.511735178401845,1.30501824304839,,,3.0175946510823184e-05,6.52525714207658e-06,,3,"530,926,586",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03569279999999253,0.011249400000224341,0.0639030999999477,,,,
48,0.5168818111053451,1.2821592314284358,0.5153981820648488,1.2812834432037126,,,3.0240751275757596e-05,7.342729678467044e-06,,3,"847,474,853",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03447750000009364,0.009591499999942243,0.06048740000005637,,,,
49,0.5144168396471199,1.281833174241733,0.5136345136345136,1.2804615078560548,,,3.0153837556449266e-05,5.898079408468156e-06,,3,"318,794,718",,,,,3,fedrep_reference_seed1_50r,FedRep+FixedPointReference,1,8426d130d5d5890028ff444b8650040e0b6ce53a2f234a55168a10ea229943b0,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03806209999993371,0.01037420000000111,0.06590969999990648,,,,
