round,train_acc,train_loss,test_acc,test_loss,dmcfe_fedavg_max_error,dmcfe_fedavg_mean_error,dmcfe_fedrep_max_error,dmcfe_fedrep_mean_error,dropout_rate,online_clients,online_client_ids,recovery_threshold,coded_communication_rounds,secagg_baseline_rounds,recovery_error,dmcfe_weight_signatures_verified,run_id,method,seed,config_hash,matrix_id,backend,backend_secure,participation_rate,protocol_dropout_rate,coordinates,chunks,chunk_size,scale,clip_bound,clipped_fraction,encode_seconds,aggregate_seconds,total_aggregation_seconds,serialized_upload_bytes,serialized_key_bytes,recovery_bytes,peak_memory_bytes
30,0.1586338868707836,4.741573257193817,0.1588658255324922,4.742967891459323,,,,,,3,"923,921,516",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
31,0.5655163466528282,1.314368866538565,0.5665445665445665,1.3102783243034275,,,,,,3,"975,558,222",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
32,0.384113907628438,1.6756219268914534,0.38746438746438744,1.6817641465300135,,,,,,3,"632,687,833",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
33,0.3710592890503373,2.1211859993231093,0.36928503595170264,2.1171070466097377,,,,,,3,"286,402,253",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
34,0.29835884795018164,3.653964535301584,0.2924976258309592,3.6565753595438615,,,,,,3,"430,972,395",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
35,0.5816521795537104,1.3176830447085104,0.5806539139872473,1.2995788887732345,,,,,,3,"832,617,638",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
36,0.5965555267254801,1.153675059194661,0.5898792565459232,1.149799325204608,,,,,,3,"329,898,928",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
37,0.5034217695900364,1.3275718992151064,0.5069868403201736,1.3135729697490082,,,,,,3,"982,697,11",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
38,0.5016379086663207,1.4458404182950946,0.5006105006105006,1.4476053491947567,,,,,,3,"635,215,10",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
39,0.5067138038401661,1.5049227708106592,0.5023741690408358,1.5005039639962505,,,,,,3,"173,201,929",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
40,0.538061105345096,1.4837653673777746,0.5312711979378646,1.4991622424279567,,,,,,3,"204,71,594",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
41,0.6945543591074209,0.9302487074924758,0.691358024691358,0.9289976788625641,,,,,,3,"219,522,833",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
42,0.7133822003113648,0.8329442369496236,0.7145570478903812,0.8220858889009189,,,,,,3,"521,737,740",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
43,0.7270692786715102,0.7857277346252388,0.7293447293447294,0.7781193313615786,,,,,,3,"858,986,183",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
44,0.7035060975609756,0.844247614716062,0.702075702075702,0.835658502135858,,,,,,3,"118,19,41",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
45,0.5981610015568241,1.355127990296806,0.5991045991045991,1.3081699101957054,,,,,,3,"726,243,342",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
46,0.6578230409963675,1.0473085138169766,0.6556776556776557,1.0180402664776886,,,,,,3,"576,629,557",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
47,0.571662558380903,1.3496501015668139,0.5703432370099036,1.3171246817142985,,,,,,3,"530,926,586",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
48,0.48545342501297356,1.473643761648773,0.483652150318817,1.457662546426232,,,,,,3,"847,474,853",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
49,0.5985177737415672,1.162388191616362,0.5963912630579298,1.1462470902475383,,,,,,3,"318,794,718",,,,,,fedavg_seed1_50r,FedAvg,1,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
