round,train_acc,train_loss,test_acc,test_loss,dmcfe_fedavg_max_error,dmcfe_fedavg_mean_error,dmcfe_fedrep_max_error,dmcfe_fedrep_mean_error,dropout_rate,online_clients,online_client_ids,recovery_threshold,coded_communication_rounds,secagg_baseline_rounds,recovery_error,dmcfe_weight_signatures_verified,run_id,method,seed,config_hash,matrix_id,backend,backend_secure,participation_rate,protocol_dropout_rate,coordinates,chunks,chunk_size,scale,clip_bound,clipped_fraction,encode_seconds,aggregate_seconds,total_aggregation_seconds,serialized_upload_bytes,serialized_key_bytes,recovery_bytes,peak_memory_bytes
31,0.48619940321743643,1.5893425644313133,0.48297381630714964,1.5868009965579564,,,2.9937057506020475e-05,4.834784682046618e-06,,3,"975,558,222",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.04213749999985339,0.011117300000364594,0.07095770000000812,,,,
32,0.4935943175921121,1.5267619202276288,0.4911138244471578,1.5242008636852913,,,3.027814506952254e-05,5.2111704913429865e-06,,3,"632,687,833",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.047211200000106146,0.014717599999698905,0.08202249999999367,,,,
33,0.5044434353918007,1.4771583851180023,0.5021028354361687,1.476810813870611,,,3.037124123756099e-05,6.396239718752393e-06,,3,"286,402,253",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03643040000019937,0.009879100000034668,0.06466120000004594,,,,
34,0.5484399325376232,1.3506990463518875,0.5480938814272147,1.3497897598473632,,,3.0473906346066982e-05,9.129464324726289e-06,,3,"430,972,395",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.036187799999879644,0.00981860000024426,0.06323769999994511,,,,
35,0.5437694603009859,1.3498172587172432,0.5440238773572107,1.3531915370533372,,,3.0232160352170467e-05,5.2366585918878985e-06,,3,"832,617,638",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03486349999991489,0.009171199999968849,0.06092960000000858,,,,
36,0.5341690451478983,1.4433176462190866,0.5322208655541989,1.4473583424224181,,,3.0147843062877655e-05,4.679965596319442e-06,,3,"329,898,928",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03683790000002318,0.010263500000064596,0.06532709999999042,,,,
37,0.5609918266735859,1.406592666890797,0.5630172296838963,1.4088416817284928,,,3.0226684450918365e-05,5.3769197310713945e-06,,3,"982,697,11",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.0350640999999996,0.009122700000034456,0.06170199999996839,,,,
38,0.5701868188894655,1.367700828311194,0.5674942341609008,1.3691695099093095,,,3.0434157278175157e-05,6.7452517193027875e-06,,3,"635,215,10",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03658280000013292,0.009246200000120552,0.06190010000000257,,,,
39,0.6067397509081474,1.1804608290376652,0.6034459367792702,1.185541762147862,,,3.023555284829309e-05,9.405671920655204e-06,,3,"173,201,929",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03608210000004419,0.009333199999900899,0.06086879999998018,,,,
40,0.6419953295277634,1.0906150033789286,0.6406186406186406,1.0934619342628968,,,3.0158696662089472e-05,6.465267535070416e-06,,3,"204,71,594",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03446489999998903,0.009419100000059188,0.05942249999998239,,,,
41,0.6377951478982875,1.0875734340302936,0.6408899742233075,1.0899887159890962,,,3.0126432551348454e-05,4.2310067516340264e-06,,3,"219,522,833",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03599859999997079,0.010023399999909088,0.06337559999997211,,,,
42,0.6371951219512195,1.0697475648859387,0.6373626373626373,1.0713040051111842,,,3.007038398400734e-05,6.950241244486852e-06,,3,"521,737,740",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.033573900000192225,0.00928670000018883,0.05797610000001896,,,,
43,0.6267352101712507,1.0762211079783193,0.6252882919549586,1.0771206636279815,,,3.0342747558312245e-05,4.75490159664356e-06,,3,"858,986,183",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.037771399999883215,0.010960600000089471,0.06642130000000179,,,,
44,0.6088803840166062,1.1150794759468672,0.6099579432912766,1.1148149411548403,,,3.0272428623654626e-05,4.839430284309474e-06,,3,"118,19,41",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.034932300000036776,0.01067220000004454,0.06345239999996011,,,,
45,0.6101290866632071,1.1431118121241992,0.6099579432912766,1.141546131220592,,,3.025233745574951e-05,7.4318792854960675e-06,,3,"726,243,342",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.033356500000081724,0.0096109000000979,0.05927710000003117,,,,
46,0.5896633367929424,1.1741603818627,0.5879799213132546,1.174312223333262,,,3.012144265489446e-05,5.948322706125787e-06,,3,"576,629,557",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03609810000011748,0.009996400000090944,0.061263499999995474,,,,
47,0.5878470420342501,1.171242332324333,0.5870302536969204,1.1704642383068087,,,3.024295635395131e-05,5.682359997292649e-06,,3,"530,926,586",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03569110000000819,0.00996270000007371,0.06148819999998523,,,,
48,0.613729242345615,1.0951708308161867,0.6119929453262787,1.092511386925483,,,3.044828684684241e-05,7.367294171895799e-06,,3,"847,474,853",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.036584800000014184,0.010989399999971283,0.06495189999998274,,,,
49,0.6064802802283342,1.1151361569936065,0.6072446072446073,1.1120044257718944,,,3.026810546333973e-05,4.411462302144382e-06,,3,"318,794,718",,,,,3,fedrep_reference_seed2_50r,FedRep+FixedPointReference,2,89bc208c8645183c08f41aa44a8c0ca7b2a67bd6c52baa3e5476202914136a83,aa8854cd2e503503,chunked-reference,False,0.003,,1198592,23,65536,16384,8.0,0.0,0.03842540000005101,0.011043599999879916,0.06775019999997767,,,,
